Node1, Node2, Distance
4900,4136,4492.723937021288
2927,3665,16268.731532504773
2868,4241,4758.45298104732
3711,4492,11574.83008992743
3643,3346,2019.192180297025
5138,5163,11257.630029510747
3017,4016,1118.1717990722332
3741,2846,7528.880328875057
4633,4413,4664.3903190466835
4838,2830,2421.474551187522
3178,4920,7608.011004479839
3603,3790,20750.204999105415
4731,4072,3635.0928889111956
3099,4446,2025.9643266708183
2895,4529,2219.5752579242817
4868,3567,9571.908236341591
3800,4731,5403.6479928484205
3154,3401,135454.10975422827
3790,4078,41976.80532840672
2874,5038,811.0202173093531
4396,2589,3428.6041003769747
5105,4801,19398.640993798308
3269,4384,2090.255877303742
3082,3638,7581.401817430783
3178,4921,7188.22407355625
3262,4092,2719.3825831779304
5164,3164,5693.508184294188
2889,4131,1698.8626788038641
2580,4997,7651.772041673834
4686,2777,32807.98258519582
3874,5087,4832.720959779709
4705,4253,2750.994451094322
5147,5160,2682.882544853651
3036,3404,2211.7090890371505
3989,3886,4524.743131070855
4962,4604,770.4225984772412
4422,3796,1156.7715210221968
4474,4085,2713.63702971714
4712,2954,4544.235844832579
3710,3680,23544.49092888842
3640,4624,603.9854258803759
4881,3998,1615.484403141662
3377,3953,27405.457437965462
3865,3136,6020.794787188194
3202,3495,4643.0272415226855
2846,4180,2593.33977293048
2769,2602,1625.014492856555
4374,3914,4231.415946057161
3838,2731,1353.9327707872128
2632,3410,808.2649824343146
3991,3338,7585.439310538778
4953,3381,1578.1525928144658
3949,3948,671.6876653228276
2762,3956,11367.831413110005
5032,4351,8762.206196146133
3030,3532,2107.280653000538
4940,4914,12293.182726046967
3491,4090,1645.4932359313984
2573,2854,8825.541265647886
3308,2836,5223.889267712783
3541,4084,1231.0984396308597
3641,3778,4224.388907707901
4703,3031,7112.016751185665
2976,3646,16619.881312215846
3004,3517,1867.0861546829667
4257,3377,12164.680280256327
2793,4059,8760.51724874526
2635,5120,7957.506689515965
4745,3918,12613.512103257899
3159,4041,11418.86282156634
3684,3051,9783.676352904658
4442,3282,4625.992539539792
3886,3877,4061.6060746720304
3400,4658,3358.421750466415
2572,4389,13205.950730241195
4956,3240,2459.7787442641993
3393,5021,7521.2848098886725
4240,4227,9014.752347602585
3051,3804,9654.236130117197
3787,3613,1757.3916266134715
4051,5129,25554.226235673086
5159,4829,7956.1213674556475
3575,3380,1269.2157081096154
4768,4063,28225.79944553121
4753,4481,3389.8207844301887
4323,4275,30962.22262430634
3160,4852,1854.788766011881
3173,3911,7971.76489284745
4946,3076,4016.591141873297
3913,3142,1486.657387104875
2955,3591,35445.92644549716
3028,3121,4987.590012177879
4629,2697,2312.000070140582
4275,4600,15261.569468245669
4814,2821,3656.8753473466086
3583,2615,4657.203374347859
4273,3262,2259.3063995394937
4242,4738,10329.563530594167
4926,4615,2117.144281992067
4542,4480,1370.7585511486886
3034,4903,6918.230830131313
4848,4763,5142.287339425256
2893,2635,10676.191981758244
3336,4436,6001.460628977242
3840,2839,1575.920417598408
3166,5101,11947.446870207485
2823,4017,5279.344368772299
3399,4682,5589.933277976
2667,3657,17518.42126174534
3448,3290,10610.648933027705
3104,4659,4752.6506766161065
4437,4246,3409.136566705563
3672,4372,5036.928744250658
4314,4916,47779.285269071974
3080,3591,6184.503792002789
4524,4034,16057.945653427303
3365,4792,8021.369749399232
2681,3219,2694.0687913519228
3552,4729,27610.243500057262
3085,3086,1792.1146970836237
5057,2776,20991.503330759107
3337,4732,25480.068265904294
2700,4782,1837.9520968948266
4041,3952,16218.46451927656
4702,3526,2554.6295279565265
2873,3535,4482.852739057661
4752,4466,813.6393732024565
4187,3353,2745.092037552675
2659,4036,4236.545489906818
2597,4160,984.1086640749637
3574,4657,4899.802882233955
2764,3870,4832.288961063251
2566,4338,1502.7550367945075
5146,2990,10242.738775078082
4567,3348,2710.134719468408
3294,5003,777.9116516421363
2947,3335,2999.80731783653
3863,3773,4339.268092601337
4444,4224,3560.9441974642054
3260,3140,3772.14380861484
5024,3214,2633.900536706946
3069,5155,1120.9590476753776
2648,3522,42909.37778305851
4913,4567,2685.1443037525214
4925,3522,11407.686410448841
4555,5129,3800.879014610751
3888,3355,5789.044528702222
3186,4035,3765.6898350174924
3571,3570,1424.438400915624
4635,4304,2189.144454138108
4722,2680,3476.4391582078565
5153,5120,1181.7200781533659
3756,3340,4539.807612312927
3635,5056,9825.431769694082
2982,3037,5741.062411440821
4279,3451,1103.6438249760854
4729,3586,115563.76306087566
4025,2939,3811.9532718061673
4281,3227,15788.575101026909
5161,4026,15437.280701000436
3323,4179,35576.29110564298
4708,5039,24334.730989770276
4212,4719,4336.521333308894
3418,3419,686.9555057880752
3621,4310,10680.327415754125
4347,4907,30924.818781097572
4070,3086,11767.11763983325
3928,3932,1855.8855503222724
3543,3535,7045.044898647317
3927,2744,6439.2953792000435
2904,4951,2190.8665347328683
3940,4725,1756.242108105573
3143,3491,2753.294205352068
4433,3590,20400.398859955087
2891,3797,19808.02811521987
3812,3855,5469.67284037242
4794,4137,2847.8312689414483
4980,5021,4157.269311805564
3349,4377,7957.263097599707
3672,2900,1383.3733358969716
4497,4435,5898.065873924427
2765,3964,13622.306583516425
4138,4139,822.0434765481394
4820,4689,10948.544158685867
4133,3377,27790.583313241244
2631,3560,10076.055233773845
4581,4571,1633.524903193755
3341,4399,1500.9196353296143
2857,3649,5333.624519984357
4117,3699,1697.9701158190683
3797,3745,19504.258678208076
3420,2618,4887.559964778339
4161,3944,2746.853426412629
4818,4248,1222.1388940314816
4247,4020,1677.1925126386502
5130,3401,265753.3444383585
4148,2703,1413.1243226523247
3538,4155,3342.739072889648
3778,4314,19884.39201925322
3348,5030,2313.9237382521765
4812,4114,6822.1116638869735
5149,2972,1270.723530223564
5162,3327,20325.618140721574
3881,3009,9879.471179635126
4659,4139,3139.529731611536
2821,3520,1696.6560817026098
4261,4562,1865.7486690411765
4975,4729,7845.313615479374
2824,4031,1781.3891418339088
4783,4272,2190.111174359868
4946,3356,3281.6802009141857
4215,4851,4511.859368885278
2891,2889,868.2877973363651
4740,3391,4575.757342895586
2776,5150,19229.255486946822
3523,2652,509.7983968259029
3369,4712,2877.6785984891167
4470,3342,4798.869934114657
3343,3055,8884.788030427917
3238,3237,2483.875974977988
3749,3605,799.49271883256
4840,3016,41413.89800552286
4909,3381,9438.033662018139
3686,3395,798.8999187897364
2853,4075,3926.8901487571075
4804,5143,1197.188346985304
4754,4699,1347.5180997776679
3519,3549,10495.70300825297
5004,4768,6366.5612968480045
4852,3797,12976.83245268071
3979,3008,4082.4869545681736
2898,4208,2844.7098819088296
2572,4275,25247.074844123174
4967,3635,6273.049613882791
4866,4025,3493.2182003891185
4036,2635,4041.1789608937675
3086,4792,32964.310258600024
4557,3578,7341.483346299446
3377,3042,42985.07571100137
4825,3456,1339.8073509431126
3636,4539,4526.748738171141
4718,3842,1457.9874158184641
3379,5123,2027.069299833096
4614,4731,25059.183964297037
4936,3555,1735.4571366762104
3210,3683,10099.400482010968
4318,5006,5004.398099781345
3758,4523,4098.010903308332
3266,4738,7550.20599088514
3375,4696,10842.913612514738
3494,3965,1874.916283525302
3613,3743,3758.0678825816626
3747,4111,2461.738312927518
2830,4661,4010.493014323096
4602,3011,1254.9648575630679
2773,3154,15436.939697740507
3451,3511,2587.041371184468
2632,3523,790.973699101253
4285,4133,14210.167379317432
4681,4762,12100.195671457956
4214,3586,22155.959467404424
4401,3790,11934.965312115393
3704,5171,1812.8621809511185
4869,3365,7200.794295335044
2711,3521,921.5157034586222
2730,2731,1653.8511428843624
2581,3967,3901.96841721691
3408,4875,24556.05965851095
4638,5168,10825.243555962532
4124,4139,5129.387754368408
3745,4404,1615.904358307856
4851,4854,12470.037540484784
5070,4307,3756.7121322674743
2849,4455,22087.726067547253
4368,4892,32859.16461839181
3534,4323,43880.25352332484
4190,4478,9795.839696676734
3697,3457,3284.493319604013
3050,4985,1451.5589844383417
2694,3157,6633.173543662229
4742,5069,5831.656358568032
4687,4464,9177.33349363886
3115,3993,22303.496543074274
4545,4666,2070.0574775210102
5106,4473,10406.833576465886
3846,4801,2264.4308917027565
3301,4586,3392.3805354900273
3439,3031,2593.6205316956743
3112,4280,2498.0075261814873
5142,3810,3684.435125359616
2959,4792,20788.37104779014
5096,5105,60047.82750711442
3416,4387,4789.749885006723
2762,3536,7052.95456564204
3291,3628,731.4420113090563
3960,2843,14025.63692990474
4208,4810,10151.031966780043
4236,3401,95049.69051538143
4504,4933,3415.8793568988685
3091,4276,8265.801391188257
3607,4713,2470.7685563987643
3630,3745,10091.219378637892
4406,3170,7047.7624515724765
4482,4149,723.1768077906285
2673,3466,3592.755322945096
2679,3561,1774.060037839957
4177,4796,589.480221753812
4224,4320,27129.953657220132
4880,3933,9437.656001172942
4014,3526,42780.72522198131
4949,4648,7879.538064693493
2841,4049,2382.836605494892
5172,3980,4228.35720896867
4765,4787,4141.510081970589
4882,4988,1978.0836090395621
3107,3719,1624.1066630081025
4455,3148,10778.383691387877
4732,4772,8253.931582299212
5050,4868,29977.63879258608
3003,4284,8206.365719706078
2925,4760,6204.574180470469
4653,3233,3020.9621727922868
2685,2954,15590.478020255516
4763,4453,8982.720616622799
3933,5130,94441.58687533508
3592,4099,2262.3893719155203
3285,4526,26297.609688913428
4821,3703,3807.8934168963838
3246,3245,1419.7243106923045
3966,3197,3560.0521972622587
2670,4141,9819.638971386375
4006,4464,43415.82334483536
2710,3176,7420.140372394648
3844,2788,3910.3917838339285
2892,4230,2503.7474740700127
3182,4405,10936.031924713532
2748,3446,14778.496443388409
3533,4118,4364.917574742915
4085,4689,1489.5113899366506
4046,4139,4475.39213337949
4942,3960,24498.51477229083
3166,5076,29751.796925564173
4013,3850,5317.558497742988
5052,2948,4956.754647674417
4450,3373,4395.8499485425
3059,2583,1449.9225255987214
3401,5090,11555.796549272049
4533,4119,50235.17648648922
2887,3995,12609.385135502835
2871,3612,5994.3750029031125
3817,4738,12478.730599092678
3121,3290,23825.327549471247
2712,4989,2746.677665650183
4803,3928,12810.825165974606
2846,4024,4520.887768929426
3057,3958,3323.831704314733
3498,3077,5362.890632917589
2827,4310,34346.74980432135
4965,5114,7586.814831804695
3548,3302,7335.944021328957
3572,3633,2810.967771139281
3285,3586,76049.88237637709
4690,4724,3622.253737992797
4846,5150,24044.509791530665
2667,4366,9095.22964034642
4523,2929,4551.315365742227
4735,4475,7708.026400082158
4969,3375,15105.83685999476
2986,3988,2531.2412161295038
3974,4558,18965.544257398247
4268,3679,4350.066015586549
3721,2777,5031.091967845351
3554,4139,4379.904130428425
2609,4395,12101.9884169801
3098,4976,5880.3512485322035
3520,4904,1235.3630704998357
4006,3068,14879.750778296733
3540,3253,3129.0082715397257
4119,2820,5046.439140112294
3777,4472,33443.267970663714
4375,2569,3609.3524679363836
2770,2898,2547.6300470221777
4429,3975,5308.280209346146
3885,3113,762.3751848520566
4272,3055,4922.667551772824
3790,5134,22266.145546024138
4137,3700,2457.6204886260516
3062,4385,2962.5353454498595
4006,3342,14425.007997539717
3627,2575,4291.041980449902
3896,3505,15013.76414236746
2752,4804,1826.7311906485668
4139,2664,2495.7360766239635
4194,4890,8576.785258484691
2615,5068,2850.3818571473516
3284,4836,4681.465526843639
3951,3526,8958.661051275396
5031,4160,7061.780483486579
3826,3104,4659.829237164728
3300,2879,17936.232147788363
4370,4143,4815.282685528843
3122,2967,3596.1743044127106
4666,4963,3045.5655488987977
3605,3223,824.7692301640714
4347,2750,12639.196431047028
4183,3179,1036.0044161260746
3626,4078,13600.347237904936
4213,4623,2915.9958304211386
3764,4708,7322.957879287165
4689,4516,10979.762093330462
4215,4473,24237.517438099392
2661,4703,1975.4500463705392
4199,5023,4835.985852212187
3774,4006,8342.748004934338
3270,3267,686.397152598691
2990,4524,19279.511899421985
4570,2837,15977.555373591631
4685,4967,13751.677753327502
4345,4427,38990.33326335888
2971,4795,7599.5958372554
3581,4573,807.2639656430224
3494,3721,1185.374763454515
5106,2733,9964.426923654048
3595,5128,2690.0975539550636
3081,3608,1457.0569135824398
3596,4260,850.0100199163268
4589,3495,20979.838687121606
3202,5167,29009.087603106476
4641,4150,31986.391078160046
3577,4727,3856.063516114851
2732,2786,2214.004224166087
3119,3546,852.3880326991455
3248,3497,4966.579780587675
2634,3381,6655.615865127209
2937,4323,1958.8263207721734
4875,4840,21512.935834922377
4543,4665,1483.8555112972585
4230,4349,1066.268277123674
3951,2953,4833.181814387095
3254,4505,3251.986851860352
4007,3753,2966.0435390154184
4478,2955,21874.25702052679
4889,4058,4829.433422880439
4584,3768,19139.985482123095
3993,3163,71339.51442846462
2686,3818,40126.90018097817
4718,4368,4122.985370261646
2664,3470,3221.4955933172046
3196,5137,4779.62976451973
3443,3466,5283.875861949178
3209,3244,4644.711665069128
4037,4142,2328.211322681627
2803,3861,11595.40443986837
4191,5094,2016.7738526239132
3402,5052,13237.93548114841
4152,4309,27795.516055159904
2672,3388,5575.351478045012
2684,4700,4898.379176664383
4229,4978,2325.229242641187
2888,3896,10094.907930816442
2646,4834,19802.747289363502
4929,3557,12704.985254739662
4888,4780,2164.657417762338
3808,3906,8557.59508278776
4225,4291,3070.7052267194836
2624,2702,2019.598272915502
2784,4451,5778.687538991587
4487,3594,6629.407258296828
3926,3929,5986.031934234353
4076,4272,5253.438025658706
3683,4975,6678.4210859456325
4044,3839,60839.16359121112
4313,2785,2224.944641394902
2978,4879,18951.557926794387
4421,4208,8056.936177650823
5151,3344,1589.0510455986328
3671,4638,72417.96071455425
3937,4499,2962.2087275359786
3562,4876,2713.5302909122606
4473,4090,18493.9093653323
3114,5135,3231.324847085833
4850,2979,1468.628725246053
4358,4642,611.9812647862865
4170,2946,71115.68027173445
3357,3768,19744.141987007413
5099,4782,1769.1172348430182
4514,3378,2639.8407447335253
3607,3759,1639.5338749690434
3537,3580,6067.069711474718
4672,3601,2859.832900469671
4366,3657,8425.5151509322
3354,3591,12704.23372117351
4706,2713,15696.776366728363
3623,4518,2297.8366862172966
4568,4139,11156.964913916561
2776,3131,13693.008720779246
4002,4835,3698.9406113334016
4853,4913,2363.633474813908
3382,2778,1360.0585333383965
4652,3281,2346.2420324939817
2771,4745,4307.55964474692
2863,3271,3955.6195101807157
4668,5059,955.1092274586387
3000,3710,31208.924159203005
3507,5011,19029.56415093447
2965,3285,2531.7500223094103
3909,4394,1705.9471446447494
2729,4490,839.6225410771711
4327,3422,4783.422572979451
2683,4011,4441.196704329491
3643,4654,2635.6056388541006
4157,4814,12092.583105278687
3522,3001,6822.054673662197
3233,4723,3117.070234069322
4094,4524,4850.221770774759
3325,3817,53752.34939046847
2846,4138,16480.495523018366
5023,3953,5504.07366486026
4383,3736,3101.8288213600813
2776,5148,11560.229293475923
2928,2885,6298.895173985993
3555,3885,1018.0707272956901
3813,3744,2262.820315810414
4531,5128,7526.047843871212
2840,3100,6634.393660806702
2599,2947,18051.04501229638
3743,3787,5515.449529378395
2733,4675,2579.9063421347664
3453,3715,1325.491568734181
3992,3659,1813.844697585638
3546,2931,1671.3686863010782
4417,2787,6676.566992461418
3526,3221,12247.98107744993
4871,4473,4257.951307336735
4347,4216,31692.184469357355
3643,3935,91878.9279082176
4268,2614,47203.689417169546
4516,4662,23560.140602680047
3342,3590,24806.09276754991
2751,2588,4886.078637875837
3193,3935,66211.44528715202
4689,5107,2732.2193039601766
4364,4641,12091.507662403194
4782,4780,1410.917719177651
3592,3943,14138.885321682632
3802,5052,1531.1530954310713
3930,3215,3192.314162587048
3257,5140,2091.8740664459524
2582,4297,1559.526168331978
4763,3872,2276.63563549138
2693,4283,1770.226032276619
3986,3996,2890.038253179875
3912,4152,4696.586884243722
3957,3938,1105.577137201273
4171,3920,1137.1871071456267
3788,5034,3120.9141617630776
4792,4209,5589.5060194157195
4935,4288,4943.471581620481
4409,3618,2443.366380249694
4159,4474,13771.710351159627
4402,4743,1021.2329010700224
4219,4595,4621.893710181222
4006,3250,5067.373110623371
4591,3425,5156.903480368233
4703,3857,4764.303238711201
4408,5156,3397.9050652315264
2809,2583,7240.603759813436
4526,4214,27762.888254713514
3288,2865,1473.7622591189654
3429,4915,5509.429347869298
4061,2637,1922.5480011439872
3194,4257,4959.78365797527
3629,3591,19121.532735487315
3332,4314,8690.703235558842
4688,2775,10073.380846909327
4729,3876,41636.93898614005
3311,3686,743.6831242763845
3299,3268,28877.86352530911
4911,4780,2410.474282791666
4211,3640,8448.899438494595
4805,4620,1677.5338765118495
4403,4167,33190.205538760216
3797,3739,18552.42838884465
4815,3475,4686.107573385737
4034,2699,3196.104780713236
4547,3539,959.8948108501077
5143,4805,1177.3459689419474
4837,2776,9808.567460200275
2691,2692,3645.7610806397793
3880,4247,2373.2581538595127
2817,2816,907.3410062436133
5131,3257,5171.384418624564
3698,2846,2721.377079390258
3067,3848,3323.494818553564
4788,3489,896.627466523948
5087,4729,8755.293695237295
4534,4706,13473.649166949206
4157,3441,6188.862936182911
3457,3478,1400.1513249777738
2846,4659,13899.200063985234
4331,4170,3028.7640910108
4141,4184,6195.834301127032
3656,3243,3099.0757608998097
3408,4194,22551.610087678866
2951,4958,2408.1060622907753
3275,3522,23778.207092637917
2978,2776,40405.65381080953
3943,3202,6416.2618318560835
3770,3662,4065.580949872969
4803,3460,1664.1551493053676
3504,3209,4513.50100637023
4646,4177,6623.82645932526
3375,3293,24598.991940086675
3225,3000,6094.845307403281
3175,4268,13326.622288712484
4435,5002,1964.2841377657364
3855,4416,27787.966924402244
2654,2780,6531.044677679924
4009,4236,13792.148018387317
2776,3999,32748.848762792593
4847,4143,6041.379393295882
2933,4532,4641.554916790124
3635,3917,6333.912860522647
3087,3689,957.8495534292927
2958,3647,3692.2694785880667
4288,3026,4057.2954743401474
2710,4152,2266.1379387413913
3744,3429,3646.328490189971
4240,3199,2352.131523750824
4539,4429,12789.689693660874
3976,4667,1648.413996145224
5129,4139,25812.899762981007
4695,3213,3640.4920768023344
4863,3773,4537.378663267486
3210,2728,5535.36740346714
3661,2859,3037.334860625729
3023,3845,1145.3557861413146
2988,3022,1015.0495539392826
4367,4030,3127.014418060209
2797,3825,4839.041871227891
3590,3739,1365.4738746343814
3561,3386,1721.8915404129873
3273,4519,2967.538745030637
4430,4896,1426.5746917903389
4760,3579,7113.690015675914
3814,4310,8330.392344781485
4407,3888,3928.168799636366
2629,3985,2826.751205771989
4676,3907,1187.4888271456996
5146,4613,5326.268151713409
3835,4626,964.2933893829177
3470,3511,2154.0980194536396
4510,4501,2102.433505334467
3346,3000,119150.07968033498
2578,3854,20307.30568362399
2776,4931,3852.6598833377034
5070,3285,29922.89304532477
2575,4536,12093.777921576206
4519,3346,18117.35054030043
3591,2668,9321.330092058648
2835,4716,4080.202640237098
3152,3422,8842.24275968962
4855,3669,8579.183260739512
4243,3853,7524.573502142193
4958,4837,3546.5851784594574
4022,4173,771.8752019265081
4145,2701,1334.9245569397071
4701,3704,914.6738189361122
3510,4027,5875.0512747497405
4979,3835,1579.8148703609702
3470,3554,1375.2143340936811
3955,3213,9593.102535762075
2761,3731,1644.517772839343
2706,3913,22794.189495030212
4931,2772,10715.879580562872
5128,5127,503.1435546440494
4638,3204,19744.202699374557
3251,5142,3571.9195302456383
4076,4783,3245.3887823114005
4427,3847,45947.07016448702
3342,4852,29138.777396289614
5150,4768,46899.764036553686
5114,4154,6829.5700927669695
3642,4728,2414.935434305702
2936,2724,17466.94906542427
4536,3627,16383.31024312963
4544,5060,2872.731702361247
4968,3635,4267.238650759422
4237,3693,6293.445755446835
2614,3323,86900.45387390327
4958,2817,4169.4456546739
4305,4245,32253.112452455563
4473,3016,115020.43242039598
3307,4612,8556.795641472962
4004,4400,1036.0390000900115
4563,3379,2160.030616124204
3120,4591,9403.196578530242
4265,2578,10268.469450013183
3297,4938,7165.313955855477
3398,3746,4904.482474802018
2635,3553,3957.9935353820265
2576,2579,10026.693058952902
4806,3800,1972.523230214779
3658,3585,2116.704252618325
2852,2851,755.6387938695417
4479,3333,1471.5050426736495
4770,4256,5015.709822999862
4554,2832,879.9488057494339
3858,2737,15866.96644901992
2687,3469,1392.3919255626822
3497,3898,15085.610427817006
4822,3652,7198.557659842093
3303,3310,1408.9308260509933
5169,4662,58693.34425779692
2736,3507,6598.293553117938
3192,2594,1194.9947717180296
3274,3273,2368.6603510175387
5129,4313,2867.828084823418
2944,4206,992.8031936442719
4827,3813,1143.6909275923513
2957,4218,2228.773185089817
5090,4270,1255.889855683816
4730,3275,3425.6227795115465
4896,4833,7085.476272719308
2972,3745,13515.219492322594
4819,4954,3930.872641484895
3591,3249,17808.6975135012
4983,5012,12798.620588839802
3591,5133,5789.628748577678
3567,4572,6731.870466003389
4226,2923,1182.2741697710787
4363,2824,7686.465294303352
5076,4794,2567.14182619063
4533,4009,14567.209704351237
3167,3233,2795.3022963059475
3124,5031,1281.5620686494428
5165,4898,1297.1593416749943
4895,4381,1763.5977778291253
4395,2901,2791.750691895398
3348,4599,4844.281070608823
4170,3175,9882.274489614609
3739,4433,19053.908585106627
2788,2565,4192.127135260574
3099,4976,5879.885183250326
3521,4337,1553.6734652517634
4369,3115,19303.076909225154
3742,2932,2545.8176234714397
3295,3042,35926.18325783271
3166,4119,162295.27258362112
2855,4304,7926.655452682225
2810,3957,1586.3870322757314
2960,4485,4449.932120534291
3636,2740,998.8666982519815
2651,4139,1273.348877727093
3163,4390,15710.885555526054
4189,4525,10856.104742514242
4066,4894,4400.7681860814555
4884,4807,11355.391987286768
4879,5057,3011.1522362891856
4588,2949,3245.567968486205
2592,2965,3705.671611111736
3898,2639,15900.104638053881
2660,4109,3371.375075872286
4039,4155,14016.43172012724
4160,4618,2816.8491523591792
4707,5136,3885.7151000984277
2591,3058,4641.4540138403245
4825,4336,1170.3649030946299
4801,4976,18078.774123891944
3761,3751,1117.8133008011266
2660,2696,4741.189831587506
3916,4147,3685.8391628514637
4473,2955,22639.091552958573
3155,2671,4584.458245348182
3543,3634,1194.37901046341
3396,4781,1778.400035347001
2667,5015,12530.551625729386
2735,3760,12830.909876843278
4246,4436,4684.609052695777
3638,3821,5675.905083354518
4760,4815,4363.232136588877
3007,4329,4127.889985295692
2879,4195,14674.40784108583
2612,4745,9026.40849980624
3554,2664,1890.199752101534
3310,4646,1293.3976725210803
3530,3322,17539.26712056057
3901,3902,1874.7550812924335
5089,3762,5154.883041064904
3195,3564,1355.5978807102567
3211,3255,4783.899713434121
2896,4233,1931.1573551465665
3333,4550,2904.030067765299
4432,3562,5913.793227821729
3552,3169,2499.574089325014
2726,5097,975.2456834966521
3137,4105,3592.533026660571
4865,3583,6627.076457992251
4575,5011,3498.9725353362364
4347,4578,24848.843237367975
2867,3483,2812.174726362688
4786,4687,8601.572165238551
4961,3097,2057.816235652071
3857,4113,11148.998914075728
3125,2796,937.4840716887376
5119,5132,6882.465632427743
5052,4405,24213.474613368202
3465,4060,4151.838279044792
5121,5056,5257.758979821365
2959,4274,20981.08597381954
3129,3253,884.5852678709136
4532,3182,4179.825667422185
3230,3669,4474.222673495357
4122,3937,2255.6901204313067
4538,5144,1791.561057688309
4413,2607,1511.8264191896753
4588,4719,9926.196544693188
4996,3390,2681.4763491322656
3608,3977,3705.554932243647
3956,4386,17309.94293479267
2696,3110,4963.486447043266
2846,4139,16788.103684667072
2937,4275,32671.819308959894
2611,3357,923.54038875555
3616,3615,1178.9892232110542
3454,2609,3860.641112147382
4700,5157,3999.0313088981266
3999,4967,3113.5109863230673
4304,2723,2607.993606207774
3716,2794,5346.628391486357
4817,4249,1085.689515446886
4129,3075,1132.3944875183417
5076,4753,9707.283301739655
3969,3799,7633.697800811915
2989,2758,1487.6186613977252
4195,3300,3353.482744155097
4436,3127,7429.907487995713
5068,3086,6570.715304976204
4997,4331,7241.621685323782
2712,4731,5836.177129868409
4649,3900,1416.8731648518328
3444,4164,2953.191845835958
4371,2634,3451.4452745025105
2860,3880,1464.5505096900206
3993,4369,6062.733952237603
3259,4881,811.1270233948864
2894,4115,6451.508575294238
2856,4261,2473.807173205828
3579,4945,13562.505416648575
4735,4477,5038.721480418982
3827,4726,4548.067903218193
4704,2802,1205.0482600771059
5077,2748,22972.33382231046
3755,3939,6820.924358178071
4232,5167,47472.55906683421
4221,4459,1876.5881604538379
2806,3367,2002.6297370889667
4637,2925,1258.5052310195235
5156,3589,9644.639901550438
4903,2760,5896.179320639537
4281,2799,36499.521455609494
4582,4679,2019.9768126425647
3396,4911,4956.723277127101
4426,5033,3582.9914013943853
3519,3398,3728.753602793394
5051,4555,5723.99615300197
4464,4786,1409.6800435093508
3381,2897,1713.0272837460732
3166,4536,34393.5165368921
3797,5149,4730.835038826632
3455,2659,3082.9481974356013
4874,3528,13860.463893646975
3244,4123,4384.044754557799
3633,2704,2883.6155435335518
4859,4232,12483.484253876886
2779,4302,4259.829729165808
4589,5167,19574.254253915013
3152,3692,1631.9994525709492
4275,3163,17777.1807652072
5167,4859,35141.987198758856
2872,4420,2033.3235147614662
4955,4397,2878.349356165476
5129,2785,5062.83126775047
4088,3043,7750.059359969414
4431,2783,7929.93065645749
4399,4858,3008.0753572301414
4753,2982,23134.22287493252
3068,4807,16711.82556083095
3221,3271,8625.291116149117
5105,4996,26884.343193530596
4777,3606,2918.179782791649
2777,4922,5203.767990910392
4267,3250,509.186625126005
3321,4454,1450.258670221498
3846,4244,1189.5046431954743
3221,3270,9550.471768658625
2682,4880,11125.84448506699
3000,5019,6534.472550495155
4977,3180,4460.891195376411
3918,3951,23060.30125373811
4082,4357,807.9843804622354
4996,3099,5394.453494006876
3925,3672,1444.4387093101122
4057,4058,1698.9232160573672
4692,3586,35135.51815382299
4721,4444,6246.3662606888365
4712,4711,4425.148778561096
3295,5078,9675.253720160923
3048,3840,1628.0361860206206
4072,3479,1557.57855505903
4614,4514,11889.291940123092
2892,4359,6380.9428737508115
4996,3098,5394.131807328532
2704,3737,2822.5471997517575
3051,4614,15135.778611200298
4603,3997,4498.458167579809
3329,3656,11102.12144408684
2727,4461,8211.537371619683
3915,3815,2424.845549010096
3154,4971,112062.43295675746
5124,4163,1599.7777179050067
3186,3163,10963.924233906104
3500,4739,5506.142668697737
4750,3144,2856.240934012458
2803,4365,4847.676151894769
3782,2970,4291.104102006312
4809,4448,2940.7875871839146
2885,3519,4065.1850078032585
4405,4745,274163.0231374763
2925,2779,1935.5377195716458
4312,3342,14428.522183695573
3221,3868,2187.749811019862
4887,4899,1729.0509071448382
2967,2942,3199.8782124694712
3740,3160,10587.23600790141
4304,3831,3943.9428742646114
2664,2651,1315.8067907567383
4686,4685,1710.1119335972373
3478,2595,4440.325657164288
4853,4953,1000.1156331859568
3897,3290,3508.790270953319
3148,4910,13810.254137670934
2774,3721,3868.811359878015
4802,3117,553.9704127768409
4995,3287,3027.906277501525
3267,4486,2610.832999345296
4626,5081,3552.270038836178
3295,3953,38970.498247395895
2929,3040,4975.517886058742
3417,3185,15687.788654865968
4333,4332,3210.47309207867
2955,3443,18008.398678291745
4938,5022,3760.178443244553
3604,3219,1523.476497430758
3339,4138,6250.598660002195
4580,4847,5506.46856651873
3423,2838,6281.243205761338
4728,4342,8309.958583737965
3413,4635,3558.4066311258302
4846,4286,1500.9731386879198
3534,4275,60675.91336530058
3529,3913,1986.678051146887
2690,4185,4272.658145847009
2609,2862,1011.0508886495676
2984,4924,3408.5635992954394
4546,5070,2588.6318199867023
4131,3421,2794.5090537637507
5096,3362,11099.235600888613
4059,4893,4396.023358334518
4199,3953,8515.764818116078
3522,3020,5244.502602482507
4451,4257,7308.788812066653
5059,5058,1401.1367574437406
4461,3399,3395.260848911773
4922,4701,1195.548312187518
3606,2797,2732.4062238564225
2626,4977,2978.128209352851
2918,3233,4569.293369429185
4378,4382,7574.608779529797
3482,3229,733.9074101968803
4144,3750,705.938603985235
